0/1 Knapsack Problem Specification

Total weight capacity	280123

item_index	weight	profit
7323	56.275363	46.248932
7324	28.086069	46.869927
7325	16.128294	58.868087
7326	28.564734	35.789564
7327	10.889605	95.220719
7328	84.983939	59.014390
7329	0.958239	84.875396
7330	18.998703	92.553070
7331	8.329282	36.167182
7332	88.797432	38.841937
7333	35.582346	98.461809
7334	61.625419	2.133153
7335	41.569273	83.839602
7336	9.275259	20.561921
7337	76.355829	33.747313
7338	89.630047	65.952450
7339	54.188606	89.018688
7340	44.730333	42.526099
7341	85.764389	99.198545
7342	84.949945	62.204638
7343	38.638154	56.443788
7344	70.036950	94.687299
7345	53.456441	45.526180
7346	55.787812	0.067910
7347	39.035875	66.043643
7348	24.211787	55.706606
7349	59.043072	50.791490
7350	40.818949	40.696803
7351	65.558021	46.695926
7352	51.116235	81.568383
7353	40.741618	13.930222
7354	73.732741	29.029498
7355	62.792923	40.757658
7356	48.626872	45.291153
7357	53.781901	91.389042
7358	95.506945	11.575057
7359	96.362142	67.878487
7360	8.959443	75.763692
7361	76.709919	15.654400
7362	59.303296	22.066080
7363	20.864346	26.170350
7364	90.512690	15.706693
7365	95.349534	37.318814
7366	60.953897	57.672432
7367	68.714697	4.301464
7368	43.019238	63.351944
7369	49.578869	28.799596
7370	86.836866	4.735447
7371	27.608235	5.213588
7372	83.128421	72.354173
7373	31.079828	5.443041
7374	90.049625	46.447306
7375	49.013877	33.863413
7376	11.938284	82.244195
7377	53.127073	28.470527
7378	43.012290	78.745097
7379	96.472692	96.086874
7380	27.529871	63.790889
7381	56.482817	58.282874
7382	95.782603	44.405576
7383	81.763949	52.666582
7384	33.458207	35.507231
7385	88.320073	67.475909
7386	20.912709	10.675601
7387	42.737308	33.320027
7388	38.829917	64.899162
7389	66.445530	23.901393
7390	92.916880	96.474428
7391	56.901958	7.816333
7392	25.643398	34.146637
7393	49.259827	8.393224
7394	98.948217	52.999511
7395	43.294108	46.247007
7396	64.326965	57.362655
7397	61.915985	53.314710
7398	33.437210	9.389983
7399	79.234759	73.295092
7400	98.421569	84.420738
7401	77.952077	65.512623
7402	49.464170	56.838325
7403	27.055318	75.682671
7404	82.214376	17.019281
7405	79.716430	74.321328
7406	42.779986	1.412356
7407	60.418449	45.290805
7408	55.355153	56.269558
7409	24.540151	29.728024
7410	54.051887	66.199833
7411	15.129345	88.547181
7412	38.495112	36.626789
7413	48.441818	19.754965
7414	40.069571	57.285295
7415	3.190806	90.954948
7416	0.499312	42.593042
7417	54.171103	9.363566
7418	81.893388	36.159292
7419	83.544327	28.021403
7420	27.421090	7.978073
7421	75.597576	21.316441
7422	21.569096	22.939854
7423	36.258325	30.037488
7424	18.596197	4.098664
7425	93.255522	97.152624
7426	85.573965	45.698411
7427	80.650270	31.720993
7428	56.002688	13.220450
7429	31.937814	2.655813
7430	31.904411	55.726313
7431	11.588260	87.598043
7432	54.330242	64.989787
7433	77.476001	51.641479
7434	35.129286	23.348571
7435	15.250325	95.745604
7436	9.313014	24.287068
7437	56.745323	45.967183
7438	32.009378	67.046940
7439	97.987626	71.456396
7440	2.766057	95.070558
7441	60.291483	90.796950
7442	58.219152	59.630727
7443	84.101858	45.637573
7444	52.000474	56.924003
7445	36.900471	90.485596
7446	32.391172	79.676352
7447	38.231754	12.348107
7448	41.736736	82.173566
7449	16.622835	28.000470
7450	42.381752	2.309040
7451	14.435029	99.174796
7452	68.558349	88.474620
7453	59.127439	63.464038
7454	76.782693	87.000783
7455	63.220260	44.266535
7456	34.450803	62.400455
7457	76.847802	0.751792
7458	74.554119	79.891785
7459	12.153751	94.469557
7460	14.906859	12.511184
7461	93.479642	33.301383
7462	60.885010	54.618473
7463	97.001915	57.061215
7464	38.043623	24.898162
7465	56.282723	11.534046
7466	47.380187	67.135699
7467	29.945844	26.011618
7468	51.375357	74.179038
7469	84.469214	42.328828
7470	8.884302	88.366147
7471	53.143604	6.709618
7472	28.945642	37.898558
7473	12.329881	61.146208
7474	77.818742	82.602586
7475	93.139315	62.260090
7476	52.660553	1.117391
7477	36.871626	85.527041
7478	37.727367	49.388670
7479	90.086642	72.848932
7480	38.206064	54.534552
7481	56.829326	26.108371
7482	41.381706	48.449804
7483	84.107419	65.173874
7484	47.877729	86.864006
7485	17.934142	32.528437
7486	50.833999	31.550020
7487	44.741038	46.360132
7488	97.666585	61.625914
7489	35.103187	24.728964
7490	43.578921	32.742243
7491	91.724163	9.916668
7492	23.152955	94.774172
7493	69.066755	21.705883
7494	98.644782	85.227829
7495	92.210967	87.413968
7496	72.567207	8.430835
7497	49.146347	18.671930
7498	35.746258	4.721066
7499	69.874987	85.779529
7500	48.530249	76.167759
7501	24.301678	51.446793
7502	68.844535	72.704476
7503	60.519401	88.268101
7504	55.171293	23.096186
7505	26.261449	39.035393
7506	22.633280	69.224322
7507	39.748773	95.767373
7508	52.676230	91.264429
7509	90.501827	54.418291
7510	78.102894	24.248134
7511	13.000724	75.061716
7512	3.962473	91.319250
7513	83.796838	76.613356
7514	77.048735	4.796691
7515	42.502040	58.684821
7516	41.641923	48.998038
7517	47.163483	49.404335
7518	74.952106	24.151991
7519	54.672948	76.033014
7520	78.122013	55.023178
7521	82.138542	24.481373
7522	39.768497	18.785536
7523	29.542635	21.292604
7524	55.788973	54.060973
7525	44.301288	65.244968
7526	45.048304	80.870248
7527	71.691062	60.561028
7528	10.105018	84.469398
7529	92.786907	29.207963
7530	24.833541	79.611735
7531	25.678261	90.673039
7532	92.567729	60.237314
7533	87.385343	29.207903
7534	76.367299	67.985655
7535	40.973809	78.088883
7536	12.433588	18.647198
7537	65.002017	39.608108
7538	83.259409	40.856119
7539	4.712356	12.679585
7540	18.109876	46.048269
7541	73.747041	62.195789
7542	4.958577	35.228788
7543	37.345416	84.731032
7544	46.009943	56.827259
7545	32.014626	36.905217
7546	53.544177	97.020316
7547	5.364405	64.233044
7548	51.752775	65.584002
7549	13.884186	75.101027
7550	98.841809	62.375213
7551	4.479857	18.641866
7552	11.960297	8.322504
7553	18.021814	70.676517
7554	56.412866	26.933302
7555	36.123056	97.859740
7556	9.854726	17.676911
7557	59.453140	29.758594
7558	96.066327	28.060119
7559	6.282930	11.645701
7560	8.768856	59.436242
7561	76.732183	61.799790
7562	63.093841	47.817869
7563	31.366000	93.391357
7564	23.393086	94.151728
7565	66.697146	87.468527
7566	12.469380	75.760682
7567	21.727116	44.605641
7568	18.464333	80.894081
7569	53.096840	78.083687
7570	58.474786	47.591740
7571	11.821661	92.668076
7572	5.497152	5.792577
7573	88.871736	29.308309
7574	41.974961	20.941441
7575	62.812936	27.268721
7576	18.455674	7.963787
7577	97.891327	85.169010
7578	81.191842	29.281520
7579	30.395863	54.077998
7580	40.889533	54.752874
7581	38.497124	36.618573
7582	35.945117	33.981323
7583	68.209192	47.962505
7584	26.342091	83.394494
7585	94.786902	1.888825
7586	46.904031	48.997363
7587	67.431189	74.474327
7588	91.003480	42.290494
7589	95.043471	66.070884
7590	34.119448	7.902305
7591	78.229567	79.876087
7592	69.865735	12.225012
7593	27.472793	35.551388
7594	7.757083	29.339141
7595	48.853289	66.725267
7596	40.204068	3.607902
7597	35.406887	6.184728
7598	46.757219	41.230737
7599	62.593979	92.778791
7600	60.256837	64.827750
7601	75.930071	78.968825
7602	35.955414	17.521525
7603	83.930535	23.680869
7604	92.185220	38.700997
7605	26.760345	2.827267
7606	15.524425	25.318820
7607	7.522623	22.719681
7608	2.232448	48.548063
7609	8.124535	93.357148
7610	20.367898	20.558560
7611	7.676110	39.032038
7612	33.129806	51.768051
7613	80.534306	22.385740
7614	73.210250	87.916005
7615	39.343200	82.957104
7616	10.608662	58.904015
7617	48.631242	83.047778
7618	77.843145	11.557133
7619	97.192497	92.530962
7620	26.527173	13.071297
7621	13.818028	32.248984
7622	42.641682	8.928434
7623	22.725774	13.075337
7624	68.362930	11.859636
7625	44.742513	6.872517
7626	79.728609	80.637858
7627	20.197532	49.232066
7628	23.401408	74.356834
7629	53.621525	47.567003
7630	80.148739	72.563517
7631	34.265902	35.168331
7632	80.247125	65.157364
7633	1.893077	85.167389
7634	96.739788	30.743480
7635	58.642999	28.078769
7636	71.539113	81.543520
7637	29.876645	32.325228
7638	9.527691	62.288758
7639	71.877297	48.309358
7640	0.822808	40.499803
7641	94.320951	97.913216
7642	60.364754	97.705298
7643	31.153668	54.951494
7644	94.096769	41.949536
7645	53.783960	69.211630
7646	90.751649	63.910266
7647	49.041192	11.451810
7648	25.004433	93.626148
7649	81.691235	48.314844
7650	36.729115	56.746150
7651	57.847136	71.895812
7652	9.584179	38.236485
7653	10.771634	89.764784
7654	66.353745	17.477984
7655	4.227608	85.416505
7656	70.370823	6.712980
7657	72.441208	30.309773
7658	33.348648	34.854867
7659	62.306614	6.631189
7660	47.655027	20.090203
7661	24.585026	14.795839
7662	20.645156	12.211170
7663	38.115618	81.202800
7664	65.231732	46.386571
7665	31.571933	9.365985
7666	7.094378	60.495872
7667	56.629541	35.310897
7668	77.691255	46.918054
7669	12.556846	60.711401
7670	14.646322	43.829936
7671	14.374541	55.754326
7672	16.216153	37.925685
7673	1.445580	5.083983
7674	50.447339	23.055930
7675	2.789170	88.911346
7676	98.366841	83.441446
7677	17.518334	84.276867
7678	70.285834	14.779635
7679	82.367436	51.375987
7680	46.243488	8.364249
7681	40.972953	51.846968
7682	89.555321	6.700000
7683	13.496237	47.708044
7684	96.285666	50.241870
7685	66.632335	43.263546
7686	6.487050	90.976504
7687	61.529893	57.576624
7688	82.510306	62.497118
7689	96.698191	32.260751
7690	12.353501	63.423230
7691	53.259680	14.815719
7692	46.893854	66.545800
7693	51.862040	34.907237
7694	99.459755	82.521028
7695	96.059140	54.613226
7696	1.210067	82.513916
7697	1.096935	31.832620
7698	72.231898	80.873890
7699	81.056602	62.786553
7700	76.770171	63.866835
7701	60.978912	49.227846
7702	65.144912	2.558268
7703	22.035141	27.684288
7704	25.610774	26.631568
7705	82.426343	86.889813
7706	52.728403	88.204180
7707	90.651406	27.980795
7708	56.188698	73.140086
7709	86.403065	38.440249
7710	38.284381	71.417213
7711	31.438948	14.508026
7712	20.697443	92.735113
7713	30.748266	94.247068
7714	9.024516	45.579582
7715	46.979116	99.471809
7716	80.572032	25.048377
7717	10.764186	22.231114
7718	59.159106	55.255033
7719	90.189336	93.668105
7720	12.255936	43.675903
7721	51.016018	50.906682
7722	62.564844	64.087425
7723	96.579468	5.624391
7724	7.925298	20.291000
7725	44.420865	39.150337
7726	35.279467	21.176227
7727	27.463378	0.194157
7728	3.758192	40.608754
7729	85.410905	86.400600
7730	90.337003	57.229487
7731	37.773573	16.248504
7732	55.652269	74.841217
7733	6.942532	48.832646
7734	8.742581	98.440025
7735	29.827115	34.054045
7736	94.071802	10.431964
7737	60.188335	18.516976
7738	69.566425	35.821672
7739	82.947022	66.591336
7740	49.991819	5.189617
7741	40.987833	82.069842
7742	76.045691	52.284941
7743	61.813233	56.175213
7744	87.520006	22.865541
7745	95.794488	84.585595
7746	90.684321	5.854697
7747	57.043758	55.899728
7748	6.637061	14.231549
7749	15.507399	55.459590
7750	43.656323	63.706378
7751	96.673161	97.627723
7752	55.961761	4.943205
7753	25.410305	69.468626
7754	22.156643	64.193029
7755	69.553609	6.919947
7756	33.144301	69.818308
7757	82.818130	44.640840
7758	65.112864	22.250540
7759	6.143078	6.722822
7760	13.750571	32.288822
7761	30.507721	61.787860
7762	4.603185	44.707927
7763	95.812460	24.049768
7764	60.510741	84.015434
7765	4.487925	41.650479
7766	65.347617	45.927215
7767	97.521706	8.068928
7768	49.450909	56.806655
7769	30.967500	91.608957
7770	84.700211	43.104875
7771	15.316969	72.064879
7772	55.872409	45.618072
7773	41.553668	24.848710
7774	61.158065	14.941124
7775	31.656889	30.006096
7776	0.595743	97.367935
7777	12.544768	68.161443
7778	10.199619	93.872134
7779	96.936918	35.107212
7780	90.421994	81.835299
7781	84.713072	32.494493
7782	33.184952	17.897140
7783	20.681588	76.601164
7784	24.108467	82.816128
7785	69.693554	59.637959
7786	9.265762	22.995401
7787	78.874689	22.016403
7788	13.324624	74.293531
7789	2.774835	45.062789
7790	34.856867	95.050020
7791	33.848326	24.622475
7792	20.845598	38.084214
7793	97.112310	87.547885
7794	38.113127	30.868896
7795	94.888249	63.452446
7796	82.431501	51.118541
7797	74.223620	20.143658
7798	83.394193	47.239749
7799	19.936559	30.741036
7800	68.461320	87.366033
7801	44.427514	96.778943
7802	99.980789	40.823088
7803	24.920013	6.396286
7804	47.643252	88.128594
7805	67.144881	42.717613
7806	94.835671	39.101305
7807	37.747567	21.670854
7808	22.997829	36.282157
7809	83.062999	56.776553
7810	76.346881	30.590746
7811	8.200135	58.714751
7812	98.550858	93.953789
7813	47.289948	64.099097
7814	38.888933	78.707972
7815	27.065595	37.597960
7816	21.124040	17.111379
7817	31.266676	72.929867
7818	23.212266	86.385868
7819	27.626366	39.003822
7820	18.457809	69.460097
7821	30.938899	26.084673
7822	94.612211	87.355203
7823	29.770642	54.039506
7824	22.453626	75.341374
7825	27.204470	55.719504
7826	66.365615	92.891742
7827	69.307565	2.639500
7828	14.242333	14.271450
7829	50.343186	88.982940
7830	76.134202	90.176931
7831	28.715212	29.932754
7832	0.458375	52.212793
7833	76.586688	80.157112
7834	10.185926	95.647965
7835	9.599417	98.966352
7836	99.174528	94.063681
7837	49.788923	92.969870
7838	36.005734	81.461094
7839	61.184282	68.212505
7840	86.241542	20.926048
7841	84.882672	30.969275
7842	53.812757	39.939846
7843	72.096519	8.287741
7844	0.707253	19.379661
7845	53.655304	43.585537
7846	42.252841	86.248827
7847	99.242940	67.180446
7848	85.330644	21.532157
7849	47.725441	90.925678
7850	11.593843	82.871731
7851	7.383719	90.383177
7852	14.206830	49.203033
7853	37.484460	12.908288
7854	98.293798	96.079060
7855	14.002186	78.918210
7856	7.219754	10.928771
7857	41.769102	20.469793
7858	21.157001	84.787126
7859	45.510969	17.974419
7860	13.017150	24.384037
7861	5.702649	19.873539
7862	44.262075	13.862364
7863	67.688745	43.620417
7864	62.370484	61.212591
7865	21.057210	15.772779
7866	57.793324	53.409896
7867	56.946043	93.489362
7868	12.491325	6.987795
7869	49.226643	45.568035
7870	57.704916	41.628474
7871	61.763971	1.006386
7872	15.863547	23.530897
7873	78.635385	86.456642
7874	16.365706	18.197338
7875	57.038311	57.097560
7876	60.151504	58.104506
7877	66.252763	24.563673
7878	26.501130	27.521067
7879	25.684606	11.001875
7880	99.387036	67.977343
7881	52.845116	90.711262
7882	95.249478	39.429540
7883	26.334906	26.827593
7884	25.544202	72.101547
7885	84.810855	39.607326
7886	69.608127	24.252509
7887	55.400577	96.169450
7888	36.449922	60.647220
7889	10.877270	78.202695
7890	44.214731	12.414358
7891	8.616384	99.279121
7892	16.701138	64.615261
7893	84.755225	82.662655
7894	38.913577	47.128796
7895	26.398398	8.970961
7896	61.668755	95.325466
7897	86.981417	92.404997
7898	82.642543	68.218446
7899	32.493844	33.811131
7900	98.408086	98.044119
7901	75.581154	41.169755
7902	6.320605	49.076407
7903	78.715614	9.372377
7904	98.836568	11.503818
7905	87.818535	75.439240
7906	9.429811	8.734426
7907	47.242071	83.995420
7908	67.743775	1.817893
7909	57.217314	69.716970
7910	76.724229	3.982153
7911	23.807459	12.208837
7912	8.889199	67.423016
7913	56.760859	82.791789
7914	33.508885	10.026456
7915	0.127610	21.519733
7916	47.067806	70.301599
7917	53.283451	12.876127
7918	70.441907	59.915221
7919	59.447086	40.551248
7920	71.595384	52.166752
7921	14.259452	36.536974
7922	41.158828	76.808988
7923	3.200412	39.535472
7924	65.132807	82.852730
7925	40.367610	18.751359
7926	48.389540	66.691063
7927	57.608475	95.283454
7928	45.758047	18.039716
7929	84.848452	25.486128
7930	74.476986	61.784890
7931	22.562619	25.380475
7932	36.561543	22.200164
7933	97.172664	26.617382
7934	38.015277	28.113496
7935	97.083604	74.257020
7936	88.354643	78.626660
7937	98.678867	61.812413
7938	30.619390	39.236524
7939	23.665352	24.312527
7940	50.783600	6.693714
7941	63.572795	7.508148
7942	70.600162	7.813114
7943	88.255135	46.296416
7944	65.190478	31.107948
7945	88.213876	24.964768
7946	22.216591	8.113368
7947	43.396839	31.015170
7948	77.716228	95.814187
7949	75.794419	39.873723
7950	60.496026	43.278564
7951	98.912639	57.214473
7952	69.657349	28.742769
7953	69.215330	51.002454
7954	54.193375	87.458971
7955	88.069773	79.820201
7956	40.541366	67.074323
7957	85.682125	79.069772
7958	70.285959	58.338819
7959	22.881512	17.987319
7960	57.002606	59.787819
7961	98.051073	3.310128
7962	85.423154	81.060062
7963	66.989352	55.814402
7964	21.893501	29.539303
7965	92.976041	30.563682
7966	98.258697	96.635086
7967	2.852188	34.247964
7968	52.092745	52.109265
7969	4.303073	33.390872
7970	29.420196	54.406551
7971	58.990213	49.863683
7972	86.694483	8.083070
7973	47.016962	74.157863
7974	98.943801	38.356193
7975	54.089942	57.805919
7976	29.584720	24.180486
7977	58.148437	11.284254
7978	40.915071	22.978463
7979	27.830614	6.066800
7980	10.548856	65.967079
7981	79.631482	55.133165
7982	47.923824	86.111922
7983	14.566011	77.347398
7984	87.780958	26.922355
7985	32.659520	13.839502
7986	22.904281	18.675520
7987	40.067283	87.519065
7988	60.878234	81.444606
7989	89.315498	8.199219
7990	71.290502	98.874904
7991	44.656370	9.141196
7992	56.064183	6.281612
7993	13.857968	71.844355
7994	58.378615	31.519388
7995	57.162797	58.952485
7996	28.625716	12.411208
7997	35.757397	7.201985
7998	82.504988	45.664009
7999	96.800505	36.540080
8000	27.203765	99.087643
8001	10.600928	48.850487
8002	45.363539	48.713022
8003	55.287222	51.674906
8004	88.191576	36.799283
8005	2.129067	29.929348
8006	95.558916	88.326955
8007	44.569291	29.201854
8008	35.519570	28.233864
8009	28.486371	72.620892
8010	74.978648	6.878016
8011	47.932176	82.753063
8012	14.858493	39.652930
8013	12.579790	12.399334
8014	2.889127	51.032114
8015	57.414881	24.301924
8016	0.468300	38.511674
8017	56.669824	75.075187
8018	25.288729	72.647906
8019	36.677378	49.033114
8020	44.748302	6.092900
8021	46.421459	67.324504
8022	64.434893	11.089671
8023	32.289037	79.600456
8024	65.525340	32.277196
8025	48.285392	60.786612
8026	90.462894	85.615636
8027	45.518090	37.519872
8028	0.732108	28.678890
8029	35.042079	4.957391
8030	36.975984	9.200982
8031	61.990791	30.912327
8032	57.836182	82.945292
8033	49.585578	18.972364
8034	22.076253	60.749286
8035	31.820361	75.704253
8036	61.386018	26.952406
8037	82.772038	22.320436
8038	17.458611	35.997529
8039	73.227385	49.864149
8040	18.555471	53.587154
8041	89.068414	35.069182
8042	95.942741	69.117789
8043	35.869408	64.429406
8044	38.688380	9.077897
8045	65.942474	39.613856
8046	87.169691	79.984084
8047	18.248869	27.687957
8048	48.119873	50.961238
8049	28.872874	93.736292
8050	18.331448	49.165521
8051	58.981155	82.768875
8052	81.812144	60.701831
8053	21.293239	34.294867
8054	36.450215	28.717885
8055	8.633329	49.655396
8056	82.659942	10.224784
8057	54.866377	65.635055
8058	32.954109	30.233663
8059	36.629793	54.716197
8060	21.276636	88.070422
8061	86.530728	33.403579
8062	45.644487	81.346312
8063	27.638608	49.022076
8064	15.281969	74.547731
8065	25.636780	74.194395
8066	49.659695	18.256378
8067	41.715021	98.228807
8068	28.461037	46.069911
8069	62.070113	50.829086
8070	81.168080	0.636493
8071	59.591731	79.612252
8072	27.466156	15.344247
8073	98.786731	21.555169
8074	72.590081	11.792564
8075	95.457292	82.956198
8076	57.155256	11.568930
8077	10.246154	71.745584
8078	75.426396	48.333445
8079	11.815613	30.069970
8080	99.453345	83.323146
8081	3.679325	34.836499
8082	20.556188	55.836013
8083	45.718080	84.193915
8084	49.295162	58.096182
8085	40.957718	12.010710
8086	61.812238	18.910109
8087	14.181998	98.588656
8088	11.515939	33.787247
8089	98.681222	63.400837
8090	2.638178	38.189182
8091	66.218923	85.123562
8092	85.102280	5.639589
8093	45.007456	31.523318
8094	18.687853	95.748753
8095	15.572712	1.914973
8096	7.977984	92.584351
8097	0.392217	47.577771
8098	63.308589	54.400670
8099	44.172588	29.175358
8100	24.395982	92.540350
8101	98.788050	23.525576
8102	31.609803	24.501210
8103	18.753914	32.705028
8104	45.154543	96.696727
8105	56.175964	70.118773
8106	80.861348	80.126481
8107	25.774441	61.186630
8108	97.370370	70.610238
8109	70.876884	38.069504
8110	30.856811	51.616925
8111	82.831978	85.582433
8112	29.588433	97.123969
8113	39.428205	55.227899
8114	2.106211	85.523556
8115	96.087493	85.759491
8116	82.955965	81.053251
8117	62.277207	53.761002
8118	83.144205	1.958511
8119	53.234572	23.411879
8120	69.042638	80.863231
8121	17.640572	17.639522
8122	38.759872	13.620862
8123	0.387423	2.877269
8124	46.308045	51.404614
8125	25.111417	84.879005
8126	40.052272	45.051403
8127	12.407767	1.562217
8128	21.713342	43.782384
8129	51.593247	9.044467
8130	55.420312	75.286404
8131	6.265664	33.221506
8132	79.414468	5.385110
8133	68.131056	4.027140
8134	49.261915	64.201961
8135	0.748811	33.178329
8136	71.615127	24.448179
8137	77.516931	13.645971
8138	43.323533	13.617456
8139	63.889295	40.754826
8140	98.462928	16.050115
8141	88.757810	85.945463
8142	59.001606	37.342089
8143	26.088345	59.374985
8144	59.992763	41.727572
8145	59.631292	30.840652
8146	80.601854	97.786349
8147	44.748782	38.492054
8148	22.352846	38.867934
8149	6.159368	5.081864
8150	51.164975	5.543891
8151	63.695375	44.148889
8152	32.133927	76.666174
8153	84.977865	64.437518
8154	62.844275	5.670257
8155	19.124961	5.341855
8156	90.249905	77.936106
8157	71.440444	60.111040
8158	7.904240	76.741998
8159	33.084171	83.423373
8160	2.006477	61.626305
8161	82.854439	22.320636
8162	77.470059	36.974083
8163	74.268336	85.339588
8164	53.386034	85.893785
8165	87.073990	42.088685
8166	89.019425	40.214874
8167	57.965756	78.302835
8168	39.201097	57.716291
8169	35.359947	47.879649
8170	52.582646	66.365290
8171	23.236633	46.398011
8172	1.927803	9.224916
8173	34.881917	70.461352
8174	90.849582	75.060427
8175	22.809020	41.120665
8176	38.523720	39.203614
8177	60.910118	60.065151
8178	48.856518	18.916462
8179	45.438579	46.174889
8180	88.150238	30.298800
8181	77.240713	55.069463
8182	68.342153	24.236430
8183	59.640871	17.166752
8184	42.833613	74.091125
8185	10.210420	82.233477
8186	62.222314	34.257149
8187	55.405115	34.089262
8188	6.087972	14.951789
8189	52.053723	84.475297
8190	17.513429	49.308945
8191	24.314193	71.734873
8192	27.329216	44.195704
8193	86.727353	8.738963
8194	61.202691	82.409826
8195	41.332716	37.217790
8196	67.240341	68.503305
8197	10.710520	50.187540
8198	77.992895	85.686402
8199	57.158388	75.610319
8200	78.301620	70.852367
8201	80.388587	50.092744
8202	0.911921	49.941970
8203	49.188773	50.863328
8204	96.510325	7.903013
8205	47.120779	69.757073
8206	73.484920	99.190458
8207	79.509622	51.426949
8208	71.501835	1.361811
8209	80.225261	96.598791
8210	51.863292	38.330526
8211	46.135891	84.238969
8212	89.457756	43.984265
8213	79.406630	46.901626
8214	18.115224	67.236647
8215	48.619407	79.314608
8216	61.512242	5.101728
8217	70.943188	90.408575
8218	47.634307	51.964326
8219	69.148666	73.960097
8220	31.564337	3.818107
8221	31.593490	9.783113
8222	71.505740	10.035951
8223	64.089663	87.495829
8224	9.967911	56.130944
8225	34.133461	68.727760
8226	12.579996	45.771124
8227	0.304039	99.779808
8228	22.804107	3.730260
8229	5.611282	87.248460
8230	74.202732	2.770674
8231	75.167705	53.031933
8232	21.343705	44.199265
8233	80.384780	38.147061
8234	28.526491	4.808409
8235	99.003199	52.545255
8236	41.846595	22.937969
8237	11.653640	81.813629
8238	77.204093	38.335130
8239	28.652193	0.517442
8240	56.706970	58.237300
8241	78.276068	97.656217
8242	14.921818	67.911626
8243	90.895598	86.085071
8244	57.094094	56.870880
8245	38.930754	22.342109
8246	98.682974	94.155369
8247	78.206307	14.050678
8248	22.317033	5.818453
8249	7.923486	43.332111
8250	99.137447	25.305980
8251	36.476953	83.623160
8252	76.900151	12.377221
8253	79.772682	63.130355
8254	68.954063	60.818297
8255	22.791268	6.375472
8256	7.493559	81.428184
8257	50.166711	42.485106
8258	71.606306	36.319930
8259	17.723277	70.174376
8260	12.636370	43.094191
8261	47.169196	44.395829
8262	64.927077	17.324506
8263	29.835854	50.591436
8264	12.550420	42.833915
8265	38.287500	32.199198
8266	34.055892	79.764200
8267	14.577938	28.121380
8268	66.595841	62.645689
8269	25.610488	23.163167
8270	83.225639	22.718412
8271	74.979189	17.258971
8272	18.701801	42.373557
8273	46.169504	54.390925
8274	21.076031	40.594274
8275	64.940279	56.258101
8276	18.715189	22.347075
8277	34.654767	50.900952
8278	71.681822	40.630303
8279	56.195382	34.045549
8280	1.505495	89.950078
8281	31.614670	40.063724
8282	96.732034	61.480561
8283	22.710060	7.710882
8284	43.185115	25.140051
8285	39.691138	60.938519
8286	41.487823	97.610994
8287	92.185043	44.148246
8288	84.061269	34.930450
8289	51.941582	80.455799
8290	2.394341	29.660687
8291	27.717246	80.358418
8292	46.481361	30.433954
8293	36.731320	71.615452
8294	95.571461	71.002745
8295	49.495637	53.522459
8296	44.224889	74.035744
8297	34.480289	64.030290
8298	95.138183	1.763570
8299	19.134025	1.261093
8300	79.711251	49.174983
8301	28.954570	66.662307
8302	98.146478	82.415174
8303	47.611067	71.299572
8304	58.175389	91.812946
8305	59.722687	52.274036
8306	76.807433	0.766103
8307	94.513808	88.715003
8308	69.214538	20.600073
8309	28.070705	57.614129
8310	79.496006	12.199742
8311	73.795703	4.974545
8312	73.650329	81.589520
8313	15.606635	42.781197
8314	19.086962	23.843089
8315	0.435809	34.203993
8316	78.308751	35.063647
8317	27.516530	96.836540
8318	96.604690	73.417078
8319	27.272666	57.677228
8320	60.122223	96.859931
8321	75.862230	40.122310
8322	40.414862	18.299778
8323	95.771680	69.458181
8324	42.500149	79.029786
8325	18.290177	13.109926
8326	44.963231	66.572813
8327	13.515528	49.829659
8328	51.533096	78.357786
8329	40.275789	34.344198
8330	92.802422	17.942471
8331	7.193059	15.880210
8332	38.054175	37.017496
8333	80.384845	77.466531
8334	2.966053	38.575204
8335	56.374982	11.044812
8336	53.093084	46.785197
8337	59.296571	20.480595
8338	69.193115	39.394166
8339	33.825060	76.888965
8340	79.037135	19.152981
8341	7.936850	73.944091
8342	15.322543	8.324627
8343	72.050187	17.318045
8344	2.027692	0.222803
8345	74.965953	70.539549
8346	83.888851	6.389941
8347	25.998539	27.730477
8348	9.116163	10.532911
8349	62.267681	72.887475
8350	8.851934	27.475431
8351	56.089871	51.314217
8352	40.302139	91.555902
8353	62.928011	77.518437
8354	19.502694	53.272320
8355	84.220108	57.436691
8356	92.660691	90.938988
8357	9.792788	52.785174
8358	31.471784	90.891082
8359	88.826029	45.571677
8360	69.311296	86.501786
8361	38.146313	41.822487
8362	59.616880	74.901192
8363	26.007683	76.246594
8364	11.556126	39.604047
8365	1.607123	85.032772
8366	29.213643	73.824525
8367	93.161822	93.494640
8368	26.568163	68.864147
8369	64.999590	55.312591
8370	76.842040	98.182197
8371	12.264604	94.764339
8372	17.435144	75.409943
8373	92.126825	34.949820
8374	72.443057	85.552810
8375	96.464427	63.193630
8376	7.079677	46.763519
8377	84.439115	3.672341
8378	28.931253	77.858680
8379	12.968219	1.137174
8380	44.613212	31.070019
8381	45.972367	88.547686
8382	3.433991	88.701180
8383	53.122255	30.419366
8384	60.733928	19.774361
8385	15.863168	63.725575
8386	67.521017	27.267640
8387	66.197908	13.118238
8388	20.276498	31.670875
8389	55.243398	80.390350
8390	67.737489	79.821733
8391	70.190161	2.125911
8392	45.681924	25.452164
8393	90.673794	11.357254
8394	98.071363	62.966468
8395	29.174240	41.859676
8396	92.355905	96.162681
